arousal,dynamics_rms_mean,dynamics_rms_std,pitch_pitch_mean,rhythm_attacktime_mean,rhythm_eventdensity_mean,rhythm_fluctuationmax_peakposmean,rhythm_pulseclarity_mean,rhythm_tempo_mean,rhythm_tempo_std,spectral_brightness_mean,spectral_brightness_std,spectral_centroid_mean,spectral_centroid_std,spectral_flatness_mean,spectral_flatness_std,spectral_inharmonicity_mean,spectral_irregularity_mean,spectral_kurtosis_mean,spectral_kurtosis_std,spectral_mfcc_mean_1,spectral_mfcc_mean_10,spectral_mfcc_mean_11,spectral_mfcc_mean_12,spectral_mfcc_mean_13,spectral_mfcc_mean_2,spectral_mfcc_mean_3,spectral_mfcc_mean_4,spectral_mfcc_mean_5,spectral_mfcc_mean_6,spectral_mfcc_mean_7,spectral_mfcc_mean_8,spectral_mfcc_mean_9,spectral_mfcc_std_1,spectral_mfcc_std_10,spectral_mfcc_std_11,spectral_mfcc_std_12,spectral_mfcc_std_13,spectral_mfcc_std_2,spectral_mfcc_std_3,spectral_mfcc_std_4,spectral_mfcc_std_5,spectral_mfcc_std_6,spectral_mfcc_std_7,spectral_mfcc_std_8,spectral_mfcc_std_9,spectral_novelty_mean,spectral_novelty_std,spectral_rolloff85_mean,spectral_rolloff85_std,spectral_rolloff95_mean,spectral_rolloff95_std,spectral_roughness_mean,spectral_skewness_mean,spectral_skewness_std,spectral_spectentropy_mean,spectral_spectentropy_std,spectral_spread_mean,spectral_spread_std,timbre_lowenergy_mean,timbre_lowenergy_std,timbre_spectralflux_mean,timbre_spectralflux_std,tonal_hcdf_mean,tonal_hcdf_std,tonal_keyclarity_mean,tonal_keyclarity_std,tonal_mode_mean,tonal_mode_std
-0.394888706,0.011124,0.010755,781.902951,0.025875,1.636661,2.758603,0.186342,117.933544,37.681264,0.32611,0.068858,2496.761101,509.192138,0.210115,0.071117,0.30156,0.899472,12.938554,5.596898,2.890838,0.205005,0.02006,-0.240314,-0.117517,-0.035862,0.04172,-0.389963,-0.226131,0.002632,0.265227,0.096336,0.27298,0.517244,0.268038,0.256793,0.361945,0.308068,0.284001,0.412045,0.459104,0.285968,0.185328,0.255216,0.245025,0.359346,0.089234,0.158368,4761.798706,1553.774934,11357.28424,3543.809303,1.31381,2.973385,0.673911,0.732764,0.07623,3913.841404,763.176508,5.12051,0.892577,8.79947,9.128815,0.245852,0.27105,0.48901,0.12501,-0.034044,0.068792
-0.389942292,0.034241,0.011425,523.323349,0.014593,4.091653,2.621214,0.159174,129.998882,39.139589,0.308956,0.055118,2571.866345,378.346362,0.221907,0.032963,0.382646,0.49729,6.512627,1.370763,2.198947,0.002926,-0.03426,-0.071571,0.03728,0.436534,0.233643,0.123997,0.089082,-0.018049,0.227083,-0.030351,-0.023359,0.387814,0.188723,0.17328,0.173737,0.163748,0.269929,0.292279,0.221171,0.272799,0.251833,0.189882,0.22526,0.190024,0.017917,0.075778,6460.588989,1389.604545,14159.33716,955.440532,25.855925,2.077997,0.271884,0.686664,0.048498,4543.447007,289.034232,4.847584,0.502479,26.473683,15.684069,0.381394,0.222613,0.471965,0.124956,-0.029941,0.109723
-0.388293487,0.021746,0.013609,510.222519,0.015895,1.800327,2.810206,0.095904,128.228703,26.895879,0.517023,0.094242,4186.517132,633.052416,0.328446,0.051309,0.419756,0.48849,3.748448,0.828548,1.123237,0.228489,0.076778,-0.011781,-0.00917,0.588236,0.608214,-0.164051,0.784051,0.01118,0.05507,0.102289,0.115224,0.391107,0.276003,0.233771,0.203678,0.1889,0.254104,0.305008,0.27247,0.353907,0.337445,0.288941,0.278653,0.197769,0.068612,0.145008,10600.16785,1611.792163,16070.40894,535.910369,4.546087,1.337689,0.243702,0.791495,0.064828,5255.702866,322.714941,4.806398,0.476855,18.783604,14.586828,0.428631,0.309532,0.436089,0.127844,-0.040484,0.097431
-0.383347073,0.00382,0.00252,629.53784,0.037325,4.255319,4.026316,0.801601,123.998378,0.060022,0.785033,0.107863,6863.495861,1301.265668,0.517423,0.062483,0.48285,0.528372,2.523639,0.360049,0.702377,0.014231,0.072592,0.058451,-0.042271,0.442165,0.580581,-0.113225,0.135057,0.169924,0.024679,0.189806,0.124757,0.835395,0.182455,0.155861,0.168335,0.153661,0.289571,0.24922,0.233104,0.216796,0.216815,0.203943,0.193709,0.189604,0.029764,0.07482,12922.06626,1041.018756,16768.0661,854.420599,2.014456,0.584715,0.313738,0.924267,0.018256,5242.338799,498.026188,5.759996,2.05765,4.39822,3.889503,0.766007,0.665891,0.455418,0.168535,-0.039294,0.077603
-0.376751855,0.005313,0.001114,746.528017,0.025539,2.291326,3.053135,0.092893,101.928256,28.408198,0.732288,0.039435,5942.460562,1275.072396,0.382119,0.028604,0.485569,0.337412,2.344485,0.200997,1.305436,0.133277,0.089181,0.003764,0.049465,0.151097,0.233348,-0.102209,0.093747,0.131068,0.087258,0.090045,0.035073,0.23605,0.177428,0.174352,0.173238,0.167629,0.248572,0.245998,0.25115,0.220673,0.206674,0.206915,0.197547,0.198803,0.036951,0.09796,12285.26837,1069.509164,15054.3231,799.93098,3.039212,0.671893,0.114336,0.914426,0.011476,4990.393009,148.19921,4.765822,0.412217,4.788184,1.328253,0.301034,0.146902,0.463329,0.141547,-0.026448,0.101071
-0.371805441,0.008478,0.002205,584.990343,0.019606,2.291326,2.853247,0.132864,97.012496,23.736252,0.583243,0.073739,2752.342152,381.36689,0.0836,0.012877,0.480439,0.304869,15.655486,3.956636,1.510817,0.114803,-0.058124,-0.022417,0.011227,0.124754,0.671731,-0.25015,0.028512,0.087863,0.068077,-0.09472,0.002561,0.365151,0.198163,0.169191,0.178168,0.179324,0.294854,0.285821,0.23208,0.265691,0.264772,0.240409,0.248861,0.233291,0.039128,0.11332,5125.21637,854.808236,7001.655579,531.724885,7.391087,2.654346,0.584649,0.81369,0.015406,2792.801868,221.143761,5.120866,0.714866,7.854471,2.986253,0.276642,0.109977,0.490406,0.127752,-0.047646,0.110483
-0.370156636,0.018674,0.004539,344.397385,0.012997,6.873977,2.461147,0.120137,107.171678,41.516671,0.045131,0.013767,747.211372,146.471593,0.047333,0.015507,0.449893,0.332325,38.267337,11.117961,5.40073,0.055121,0.060403,0.040007,0.035941,1.579049,0.866973,0.435459,0.35926,0.206221,0.157934,0.095135,0.08316,1.031056,0.105206,0.098245,0.097807,0.095684,0.30048,0.330351,0.173668,0.159018,0.12222,0.129161,0.115771,0.098947,0.051616,0.10989,412.630005,84.881081,1835.34668,1965.009935,11.668386,5.877252,0.895034,0.538049,0.026007,2859.855765,409.04909,4.752985,1.740571,15.822635,4.886938,0.282251,0.108209,0.444145,0.145743,-0.012959,0.092921
-0.368507832,0.011608,0.011508,570.044523,0.028102,0.981997,3.502819,0.178796,150.357888,24.553599,0.629778,0.097995,3335.564313,208.61782,0.214871,0.050655,0.435071,0.369883,9.56462,4.090324,1.628487,0.109521,-0.095573,-0.031501,0.006133,-0.152313,0.716382,-0.845012,0.535133,-0.241741,-0.08914,0.172288,-0.242757,0.424447,0.253071,0.26342,0.234268,0.220807,0.247737,0.32136,0.416011,0.386316,0.322022,0.280306,0.247783,0.24119,0.06892,0.133014,5413.806152,1060.526166,11316.41602,2078.211298,12.724619,2.261278,0.395486,0.813623,0.046785,3562.665011,553.005665,5.11333,0.534565,12.193446,14.713231,0.470484,0.436148,0.499069,0.203088,-0.04002,0.093692
-0.363561418,0.006432,0.004271,281.873368,0.023773,1.472995,2.779056,0.160656,138.304351,21.587209,0.401336,0.074173,3161.825849,974.659776,0.232732,0.085251,0.358666,0.878593,8.326774,3.612447,2.546566,0.227689,-0.182131,-0.019108,0.469057,0.561068,0.799876,-0.028541,0.069334,-0.005565,-0.029357,0.118403,0.163476,0.620275,0.24492,0.247237,0.216714,0.249838,0.52271,0.660193,0.300283,0.19658,0.345766,0.319701,0.338959,0.273203,0.063243,0.144881,7721.492615,4232.332464,13403.07312,4366.058925,0.870954,2.235091,0.602076,0.755625,0.043592,4687.765737,1341.253618,5.482074,1.419712,4.017778,3.204224,0.207731,0.202514,0.516048,0.123324,-0.032377,0.078675
-0.358615004,0.012291,0.003653,598.130022,0.018081,2.618658,2.621594,0.209899,91.006279,30.992798,0.312572,0.122591,2543.239291,646.108119,0.211146,0.026499,0.449928,0.28549,7.965513,1.461622,3.341665,0.018164,0.018127,0.021306,0.033295,0.318891,-0.042366,0.304024,0.046656,-0.034492,0.100866,-0.017225,-0.033992,0.740357,0.172115,0.148299,0.139915,0.130536,0.499257,0.363496,0.253492,0.226744,0.183969,0.17314,0.157562,0.164733,0.030419,0.101253,5281.690979,1223.875147,12650.48767,1100.35794,10.365382,2.264595,0.511472,0.760375,0.028987,4106.051148,305.807192,5.337347,0.686782,10.869699,3.885662,0.307283,0.16811,0.496291,0.136889,-0.020699,0.109499
-0.3569662,0.005774,0.002354,874.537324,0.016012,3.600655,2.385695,0.125484,88.366462,29.359184,0.288509,0.071033,2231.830889,1037.432575,0.158725,0.036361,0.260112,0.963515,13.604214,3.576769,2.897339,-0.318237,-0.366912,-0.244261,-0.142729,-0.84465,0.213724,-0.646678,-0.355239,-0.176095,0.275138,0.356975,0.0641,0.395162,0.200235,0.197156,0.154002,0.144946,0.251818,0.266555,0.371749,0.271534,0.16312,0.29266,0.350768,0.208814,0.043405,0.112691,3116.685442,1591.761742,13190.65053,3667.303339,0.548076,3.297888,0.482771,0.694455,0.052667,4223.907067,448.293253,4.799218,0.685016,3.374291,1.171393,0.14763,0.349845,0.541985,0.148555,-0.08355,0.051884
-0.35366859,0.019516,0.022494,279.277344,0.015702,0.818331,2.816045,0.213794,129.171246,39.124231,0.130308,0.051955,1088.278191,374.648625,0.065795,0.022354,0.379827,0.318254,33.07982,23.525743,4.838359,0.318259,-0.341304,0.073486,-0.266676,-0.928072,1.392779,1.311655,0.146013,0.410388,-0.315031,-0.083377,1.147751,0.700136,0.156172,0.16077,0.174627,0.14639,0.735895,0.322516,0.190721,0.26363,0.164595,0.15274,0.133178,0.235799,0.061938,0.138693,1184.012146,521.514262,5132.887573,3980.135161,6.535536,5.182992,1.598832,0.58613,0.048655,3231.34316,720.341164,5.375485,1.705903,15.802845,21.657671,0.255861,0.100815,0.360666,0.111619,-0.017162,0.088392
-0.347073372,0.10193,0.026599,397.503156,0.012588,7.364975,3.132529,0.275285,125.620779,48.058173,0.169959,0.058369,1493.426813,521.554368,0.125715,0.03649,0.384997,0.551064,12.551859,4.891822,2.147354,-0.009931,0.020682,0.055048,0.054097,0.735027,0.525008,0.48529,0.240374,0.211969,0.127928,0.10025,0.065705,0.431538,0.14518,0.128979,0.125654,0.121725,0.27323,0.194995,0.186184,0.210593,0.174416,0.157678,0.149677,0.140127,0.044572,0.115455,2718.566895,2417.084418,10209.96826,1948.06253,151.781787,3.036901,0.707255,0.543718,0.056842,3565.159836,540.046789,5.205626,1.235093,82.636041,35.286118,0.262318,0.163494,0.36318,0.087558,-0.034344,0.089798
-0.342126958,0.006699,0.001059,377.703111,0.131995,5.564648,2.423496,0.154729,120.646523,37.491782,0.419917,0.069712,3014.554511,1621.334049,0.254399,0.017585,0.481211,0.283043,7.50196,0.574454,2.611301,-0.002754,0.097846,-0.023136,-0.021248,0.196946,0.626792,0.225993,0.103656,0.072942,0.021591,0.079555,0.050581,0.307856,0.125514,0.132292,0.128866,0.127975,0.160202,0.188847,0.151808,0.152463,0.144204,0.133525,0.142801,0.141237,0.043202,0.094094,6624.8716,1689.571963,12442.73546,1160.37418,2.297907,2.152679,0.108133,0.810661,0.016242,4116.440044,136.442477,4.740571,0.430895,5.752898,1.142558,0.260557,0.092008,0.470709,0.130578,-0.03819,0.105332
-0.340478153,0.018242,0.006946,248.16127,0.014355,4.909984,2.798203,0.117754,109.639788,18.180706,0.214507,0.059629,1720.298068,414.198864,0.158918,0.04101,0.455431,0.371928,13.009114,4.238886,2.748191,0.124768,0.052044,0.071016,-0.027051,0.740024,1.07343,0.499561,0.701609,0.269647,0.449876,0.303785,0.14477,0.397387,0.13585,0.143908,0.133004,0.133253,0.30071,0.268611,0.193667,0.206369,0.149046,0.168572,0.136905,0.141542,0.069875,0.134195,3252.769775,1596.319112,10236.07727,1815.686285,12.189648,3.072362,0.576146,0.661287,0.044865,3625.940483,415.225791,4.815645,0.433339,14.99515,6.279612,0.324345,0.13123,0.519113,0.139193,-0.019091,0.108349
-0.335531739,0.017064,0.005263,330.405278,0.014553,3.273322,3.147292,0.109564,96.157697,13.991809,0.360058,0.078679,2724.761156,424.363545,0.228486,0.0302,0.456051,0.272478,7.150855,1.248778,2.267303,-0.042205,0.115923,-0.030149,0.029126,1.007586,0.150493,0.132522,0.436896,0.050167,0.281427,0.025875,0.136999,0.534988,0.182101,0.19109,0.190531,0.18197,0.398101,0.340332,0.312019,0.247629,0.218899,0.22711,0.206,0.186887,0.044456,0.101842,5955.500793,900.145131,13099.45496,921.731501,8.003573,2.097626,0.287061,0.756292,0.038233,4246.90224,243.474964,4.956765,0.574053,14.161572,4.756492,0.274094,0.128735,0.429266,0.123706,-0.021854,0.093441
-0.333882935,0.132783,0.015751,162.318663,0.122993,0.327332,2.460774,0.479975,141.05013,25.085701,0.034851,0.017738,415.625707,154.450772,0.034116,0.01705,0.55499,0.24543,85.602215,34.075668,3.239659,0.315072,0.292493,0.24636,0.233014,0.874393,1.06721,0.731996,0.70031,0.555614,0.531364,0.424205,0.386418,0.431828,0.071398,0.058615,0.062346,0.064248,0.136686,0.202133,0.108349,0.170498,0.097881,0.127327,0.090711,0.086022,0.01883,0.076207,189.895935,17.19306,914.219055,1191.267298,536.416684,8.536968,1.886913,0.426536,0.022256,1865.007778,416.961516,5.17831,2.826874,13.59143,8.321809,0.014871,0.011325,0.556692,0.019777,-0.029828,0.008849
-0.328936521,0.023528,0.007484,351.197195,0.012445,2.454992,2.756485,0.162675,119.302712,32.319078,0.1337,0.022261,1144.115644,127.567076,0.095606,0.015097,0.440327,0.537687,24.573702,5.013825,4.203854,0.164592,0.123712,0.207264,0.151076,0.062987,0.719004,0.588116,0.338569,0.091409,0.07782,0.058156,0.005152,0.516794,0.132541,0.191049,0.206863,0.170507,0.213054,0.191075,0.213351,0.277292,0.293334,0.221616,0.156223,0.133786,0.044298,0.095634,1302.26532,264.081964,5999.598999,1645.962926,13.05886,4.47008,0.466877,0.631015,0.023561,2901.865219,243.167302,4.696828,0.550985,15.593021,4.015485,0.238602,0.152811,0.42767,0.123295,0.001997,0.084128
-0.325638912,0.021626,0.006159,674.621323,0.013573,3.109656,2.756478,0.200747,104.762762,1.012345,0.08809,0.021313,826.914425,125.72245,0.052123,0.01143,0.423798,0.345601,49.728471,11.414563,5.115192,0.023509,0.104755,0.013863,0.113836,-0.249161,0.623402,-0.438939,0.386058,-0.000653,0.094144,0.16831,-0.103344,0.610661,0.141779,0.120136,0.136372,0.137268,0.249174,0.223299,0.26115,0.268345,0.207336,0.173276,0.164597,0.152837,0.054664,0.120221,1004.254761,205.215053,2576.178589,608.185444,15.455567,6.514189,0.754695,0.620918,0.022954,2358.561278,231.068532,4.80484,1.002716,17.693331,6.172644,0.298086,0.131972,0.371176,0.119545,-0.022756,0.086543
-0.323990107,0.01411,0.004071,406.751385,0.013536,5.564648,2.050837,0.182854,149.828376,43.151059,0.30998,0.051416,2228.801719,307.0906,0.201065,0.022168,0.461717,0.481044,9.227661,1.653343,2.825951,0.069418,0.095765,-0.048443,-0.042245,0.077877,0.608655,0.410466,0.148909,-0.068587,-0.029167,0.021194,0.036477,0.431339,0.146352,0.136945,0.133926,0.159637,0.2581,0.299558,0.169687,0.158721,0.157493,0.156702,0.144229,0.127906,0.036569,0.102576,4681.228638,1084.07967,11684.23004,733.848799,4.665867,2.50762,0.296489,0.742464,0.032695,3884.740698,190.447364,5.170096,1.242003,11.038872,4.28354,0.264175,0.120267,0.446993,0.141651,-0.025675,0.101684
-0.320692498,0.008483,0.001911,919.7417,0.014721,1.309329,2.892038,0.101658,138.396717,29.201808,0.367286,0.033752,1976.500388,106.175743,0.142719,0.012521,0.450134,0.27953,18.776218,1.492131,2.911245,-0.10347,0.004227,0.046225,0.046318,-0.794103,0.238691,-0.040035,0.11856,0.111134,0.251905,0.091849,0.028327,0.359184,0.156704,0.15242,0.131027,0.13207,0.218632,0.18032,0.212499,0.151898,0.174344,0.150831,0.128555,0.138332,0.018772,0.077355,3219.034424,222.767241,7349.102783,588.162091,4.088946,3.625264,0.171102,0.778636,0.010929,3018.438608,168.286111,4.856729,0.80865,7.196141,2.320688,0.260259,0.113144,0.484155,0.132728,-0.012587,0.108754
-0.314097279,0.027891,0.020896,459.673181,0.017987,1.636661,2.809874,0.075119,140.549281,37.581833,0.180269,0.051529,1506.822452,430.267138,0.137695,0.038522,0.436895,0.566373,16.70098,6.245837,3.554582,0.126983,0.158562,0.187618,0.111478,0.166503,0.611865,0.141964,0.189584,0.00796,-0.00916,-0.0318,0.052406,0.483968,0.172407,0.167583,0.165609,0.13959,0.222719,0.22467,0.228113,0.197661,0.216817,0.208988,0.157849,0.16721,0.027975,0.09115,2272.695007,1431.920099,9197.189941,2463.963328,4.906293,3.559937,0.731694,0.640184,0.062651,3429.029448,482.828819,5.057495,1.076521,16.1034,12.999888,0.375138,0.252124,0.435856,0.124337,-0.012245,0.096188
-0.309150866,0.045923,0.027939,357.780701,0.034941,3.764321,2.63781,0.097833,91.736779,13.932218,0.068708,0.027431,757.936143,239.942187,0.058905,0.022239,0.233953,0.703173,43.869832,19.480135,4.687792,-0.024264,0.03012,-0.213097,-0.087621,0.425424,0.790018,0.980722,0.280962,-0.102779,0.187299,-0.109272,-0.313758,0.9928,0.240171,0.245232,0.211199,0.217461,0.470528,0.350274,0.297965,0.267928,0.278626,0.311081,0.294556,0.250451,0.040694,0.115934,541.290894,264.966978,2693.355103,2527.790008,15.810966,6.114299,1.291924,0.478687,0.064407,2627.26981,541.99034,4.933445,2.145151,29.07427,20.505416,0.165918,0.331798,0.451198,0.191357,-0.057319,0.055306
-0.305853256,0.02647,0.006535,656.592856,0.01518,8.346972,3.404166,0.170508,116.013812,35.37677,0.20178,0.04656,1453.67736,316.230972,0.124865,0.026859,0.382986,0.571522,18.10587,4.83657,3.217204,-0.029304,0.149685,0.006785,0.1113,0.255917,0.408819,-0.049934,0.0821,-0.09666,0.092169,-0.056237,0.078581,0.508485,0.164212,0.160296,0.152331,0.157813,0.265723,0.283217,0.24811,0.213834,0.174246,0.21175,0.17523,0.17795,0.022875,0.082156,2545.359192,1121.971144,7829.786682,1558.821249,8.859136,3.620311,0.563976,0.659266,0.040355,3106.878389,369.218868,5.084167,0.797086,19.714877,7.613478,0.342364,0.166108,0.449399,0.131311,-0.034401,0.099121
-0.300906843,0.007736,0.003067,579.360947,0.024124,1.472995,2.961917,0.11217,106.236298,24.906204,0.492829,0.089633,3050.683849,774.108244,0.238063,0.058375,0.476255,0.30637,8.746129,4.224997,2.258296,0.016125,-0.049516,-0.021283,-0.000907,-0.406229,0.592192,-0.048656,0.006123,0.12216,-0.096028,0.065831,0.026931,0.502304,0.156833,0.155812,0.150157,0.149348,0.235418,0.231625,0.19551,0.215625,0.193212,0.200141,0.215565,0.198894,0.088483,0.160927,6280.293274,2246.712104,11476.25519,2034.552802,3.297337,2.221047,0.711371,0.830431,0.034625,3862.30239,512.309584,5.343765,1.378122,6.868605,2.985686,0.252006,0.111777,0.401323,0.125675,-0.012307,0.09602
-0.282769992,0.008789,0.003811,574.927102,0.026728,2.782324,2.862907,0.193795,116.90787,28.649869,0.550452,0.063193,2772.359064,387.396367,0.17421,0.041021,0.430522,0.532171,13.289541,3.971706,2.011192,-0.01242,0.130329,-0.064573,0.06363,-0.810697,0.23678,-0.233528,0.131968,-0.200353,0.032129,-0.021385,0.026626,0.404615,0.223825,0.217268,0.198253,0.195483,0.37556,0.344302,0.248706,0.283415,0.266862,0.212756,0.246439,0.238352,0.060615,0.1077,4929.1745,1177.436495,8983.4729,1288.142447,5.06241,2.776855,0.537858,0.812489,0.025157,3141.678923,423.041513,5.23489,0.903394,8.413779,4.201005,0.326049,0.192678,0.509835,0.149472,-0.036104,0.104565
-0.277823578,0.020345,0.01238,542.275037,0.017371,1.472995,2.687875,0.424137,121.582806,17.363697,0.497477,0.086791,3729.560644,646.564758,0.183736,0.02494,0.429881,0.435281,3.330351,0.838809,1.648698,0.059944,0.067207,0.000887,0.047897,0.43389,0.233621,0.188318,0.065383,0.023199,0.088841,0.070896,0.055024,0.284019,0.149059,0.130487,0.142922,0.135919,0.167606,0.173106,0.157206,0.181639,0.155823,0.176561,0.158068,0.136807,0.043029,0.114607,9393.590698,937.400051,11973.89648,296.587279,6.537039,1.069948,0.304352,0.80008,0.058813,4317.545522,181.422177,4.786703,0.654586,17.742988,13.549317,0.332278,0.39284,0.399463,0.213773,-0.021695,0.066599
-0.269579555,0.035124,0.013487,316.209598,0.014396,2.618658,2.736598,0.483773,78.610587,0.336182,0.130337,0.025468,870.046066,148.133898,0.06654,0.013471,0.451696,0.381139,42.49635,10.003144,3.806687,-0.029757,0.100145,0.204405,0.11385,-0.186329,0.817914,0.20954,0.367052,0.002451,0.136194,0.08217,0.124008,0.435967,0.132048,0.132083,0.125898,0.119406,0.167295,0.183838,0.147656,0.161839,0.151234,0.155533,0.127563,0.134584,0.048027,0.112216,1249.194946,300.826933,3469.492493,601.089743,32.433782,5.818855,0.652623,0.612205,0.034175,2343.323148,241.498495,4.677607,0.832165,29.15252,16.311719,0.300808,0.156111,0.385886,0.120025,-0.030321,0.086352
-0.26793075,0.008342,0.002626,471.365486,0.016747,3.600655,3.383284,0.177245,119.883366,29.272245,0.550669,0.076124,3693.859476,349.062302,0.289824,0.05293,0.464048,0.410925,5.212231,1.318235,1.739518,-0.036346,0.081314,0.068712,0.098853,0.524401,0.832486,-0.192193,0.337983,0.114458,-0.091262,-0.021559,0.080312,0.382867,0.227902,0.215568,0.231029,0.218719,0.373734,0.413795,0.330644,0.317271,0.325333,0.306886,0.30177,0.283057,0.026699,0.100747,8277.991333,1623.566506,13955.17548,1140.164751,3.483148,1.635622,0.255015,0.829279,0.027599,4472.461955,499.109461,5.113347,0.419982,7.983194,3.776401,0.320127,0.152564,0.466742,0.134307,-0.015498,0.102161
-0.264633141,0.006953,0.001222,295.644793,0.026521,5.237316,4.224346,0.515895,117.897956,17.350411,0.539621,0.073362,3212.145676,1615.51516,0.248185,0.021521,0.473577,0.394961,8.50885,0.963663,2.095066,0.099365,0.357699,-0.003889,-0.052481,-0.377041,0.768152,0.388636,0.252524,0.06844,-0.084035,-0.039029,-0.206957,0.400432,0.134275,0.144561,0.121946,0.122347,0.178973,0.198105,0.188575,0.179974,0.185931,0.142731,0.137382,0.145231,0.044127,0.12031,6177.813947,1758.015522,12065.01827,1221.93401,3.582138,2.276106,0.196386,0.832159,0.018041,3839.54493,156.463393,5.154888,1.162168,5.900806,1.530237,0.259037,0.10866,0.572555,0.131212,-0.067141,0.106732
-0.262984336,0.026718,0.008722,499.068345,0.012567,4.582651,2.632676,0.167994,101.171766,38.508095,0.210356,0.047141,1315.603002,267.30107,0.096501,0.021579,0.405404,0.506482,24.74915,6.188202,2.524344,0.137458,0.174637,0.066831,-0.01202,-0.008963,0.033067,0.053992,0.314411,-0.106514,0.183823,0.099047,0.140704,0.539884,0.211597,0.208804,0.148506,0.160165,0.334194,0.375542,0.22404,0.259981,0.2459,0.227098,0.204413,0.167566,0.058883,0.123308,2522.883911,894.392248,6025.977173,970.113997,21.813299,4.170199,0.616261,0.644284,0.046544,2769.075144,279.856095,4.959915,0.712755,16.553401,6.123321,0.357942,0.323192,0.477392,0.138902,-0.050315,0.085755
-0.259686727,0.008879,0.002992,538.813252,0.021542,1.800327,3.303201,0.19885,105.40689,11.497076,0.708665,0.061911,5651.362798,545.878362,0.439486,0.040661,0.481156,0.302174,2.704285,0.240798,0.920832,0.097827,0.046506,-0.004617,0.034175,0.280755,0.218474,0.334906,0.105311,0.181624,0.116664,0.075541,0.059062,0.314705,0.133284,0.127805,0.128327,0.124765,0.185031,0.175445,0.164167,0.165815,0.150914,0.160461,0.135223,0.139081,0.05921,0.129626,11555.65888,692.366058,15227.24945,497.453866,3.326036,0.753046,0.139844,0.908911,0.021692,4986.309228,183.79321,4.793002,0.770237,7.610739,3.092381,0.327917,0.226216,0.396319,0.150582,-0.021248,0.09629
-0.256389118,0.012157,0.013031,1181.271851,0.040843,3.109656,3.395688,0.251338,76.316746,4.597727,0.771857,0.063194,4328.056271,967.356955,0.302368,0.137257,0.333964,0.390119,8.552917,6.241695,0.149789,-0.019802,-0.118756,-0.075471,0.107076,-0.773716,0.23505,-0.480288,-0.115658,-0.014472,-0.062169,-0.607755,-0.018425,0.758478,0.300532,0.224892,0.232782,0.208691,1.216498,0.432935,0.326537,0.331541,0.441197,0.506463,0.474274,0.364161,0.104789,0.157716,7850.288086,2999.006884,12649.63532,3378.412365,32.352766,1.992586,0.945343,0.841489,0.063564,3902.842524,1064.793437,5.388863,0.90522,13.531076,14.263149,0.328507,0.465066,0.382744,0.22861,-0.030496,0.071754
-0.253091509,0.167068,0.042156,215.967786,0.013488,7.037643,3.091297,0.150332,125.990495,29.648984,0.031544,0.01761,430.130259,182.365697,0.033799,0.018657,0.458999,0.488357,100.329081,67.030979,3.931503,0.119789,0.115385,0.087788,0.096175,1.554096,1.450507,0.935387,0.743338,0.483996,0.372133,0.234722,0.188824,0.650473,0.07369,0.063876,0.061944,0.056474,0.374063,0.26956,0.095118,0.168817,0.078164,0.10215,0.078969,0.076907,0.025178,0.075802,236.461487,55.674027,820.594482,996.964219,884.16855,9.033206,2.923508,0.469396,0.027002,1825.306106,505.101975,4.903758,2.932224,139.886174,49.242145,0.308418,0.122652,0.440643,0.120839,-0.01838,0.096954
